#NAME	CHROM	STRAND	TX_START	TX_END
RWDD2A	6	+	83193378	83198932
ME1	6	-	83210388	83431071
PRSS35	6	+	83512537	83525704
SNAP91	6	-	83552890	83709147
RIPPLY2	6	+	83853265	83857515
CYB5R4	6	+	83859642	83967424
MRAP2	6	+	84033755	84090881
CEP162	6	-	84124240	84227635
TBX18	6	-	84732601	84764519
NT5E	6	+	85450090	85495778
SNX14	6	-	85505498	85593895
SYNCRIP	6	-	85614105	85643285
HTR1E	6	+	86937305	87016683
CGA	6	-	87085497	87095406
ZNF292	6	+	87155548	87264196
GJB7	6	-	87282978	87323077
SMIM8	6	+	87322631	87340504
C6orf163	6	+	87344848	87365463
CFAP206	6	+	87407982	87464465
SLC35A1	6	+	87472976	87512336
RARS2	6	-	87514377	87590003
ORC3	6	+	87590134	87667451
AKIRIN2	6	-	87675071	87702209
SPACA1	6	+	88047788	88066832
CNR1	6	-	88143855	88163024
RNGTT	6	-	88610271	88963721
PNRC1	6	+	89080777	89085160
SRSF12	6	-	89095958	89118081
PM20D2	6	+	89146049	89165565
GABRR1	6	-	89177500	89217433
GABRR2	6	-	89257519	89315299
UBE2J1	6	-	89326624	89352848
RRAGD	6	-	89364635	89412270
ANKRD6	6	+	89433212	89631497
LYRM2	6	-	89632223	89638753
MDN1	6	-	89643511	89819723
CASP8AP2	6	+	89829899	89871412
GJA10	6	+	89894468	89896120
BACH2	6	-	89931484	90296742
MAP3K7	6	-	90513572	90587045
EPHA7	6	-	93240019	93419526
MANEA	6	+	95577542	95609457
FUT9	6	+	96015983	96215612
UFL1	6	+	96521807	96555276
FHL5	6	+	96562583	96616568
GPR63	6	-	96794125	96837463
NDUFAF4	6	-	96889312	96897881
KLHL32	6	+	96924728	97140754
MMS22L	6	-	97142160	97283176
POU3F2	6	+	98834591	98839490
FBXL4	6	-	98873724	98948006
FAXC	6	-	99271168	99349655
COQ3	6	-	99369399	99394204
PNISR	6	-	99399963	99425331
USP45	6	-	99432438	99515376
CCNC	6	-	99542379	99568973
PRDM13	6	+	99606729	99614759
MCHR2	6	-	99920751	99994247
SIM1	6	-	100388871	100463677
ASCC3	6	-	100508193	100881364
GRIK2	6	+	101398787	102070083
HACE1	6	-	104728092	104859919
LIN28B	6	+	104957047	105083332
BVES	6	-	105100830	105136348
POPDC3	6	-	105158279	105179860
PREP	6	-	105277564	105403084
PRDM1	6	+	106086319	106109938
ATG5	6	-	106184475	106325791
AIM1	6	+	106511854	106570460
RTN4IP1	6	-	106571970	106629487
QRSL1	6	+	106629577	106668417
CD24	6	-	106971468	106975627
C6orf203	6	+	107028212	107051342
BEND3	6	-	107065186	107114432
PDSS2	6	-	107152556	107459563
SOBP	6	+	107489957	107660167
SCML4	6	-	107705199	107824312
SEC63	6	-	107867755	107958189
OSTM1	6	-	108041408	108074737
NR2E1	6	+	108166057	108188809
SNX3	6	-	108211221	108261260
LACE1	6	+	108294893	108526001
FOXO3	6	+	108560865	108684768
ARMC2	6	+	108848421	108973983
SESN1	6	-	108986436	109094819
CEP57L1	6	+	109095528	109163166
CD164	6	-	109366517	109382444
PPIL6	6	-	109390214	109441171
SMPD2	6	+	109440762	109443919
MICAL1	6	-	109444061	109455987
ZBTB24	6	-	109462593	109483237
AK9	6	-	109492855	109691212
FIG4	6	+	109691311	109825428
GPR6	6	+	109979112	109980201
WASF1	6	-	110099818	110180004
CDC40	6	+	110180420	110232215
METTL24	6	-	110245927	110358272
DDO	6	-	110391770	110415562
SLC22A16	6	-	110424686	110476641
CDK19	6	-	110609977	110815316
AMD1	6	+	110874769	110895713
GTF3C6	6	+	110958559	110967890
RPF2	6	+	110982014	111026100
SLC16A10	6	+	111087577	111223020
KIAA1919	6	+	111259347	111271167
REV3L	6	-	111299051	111483715
TRAF3IP2	6	-	111556453	111606246
FYN	6	-	111661281	111793886
WISP3	6	+	112054071	112070969
TUBE1	6	-	112070776	112087513
FAM229B	6	+	112087637	112100895
LAMA4	6	-	112109292	112254538
RP11-506B6.7	6	+	112236805	112350094
RFPL4B	6	+	112347329	112351296
MARCKS	6	+	113857361	113863471
HDAC2	6	-	113933027	113971285
HS3ST5	6	-	114055585	114343045
FRK	6	-	115931148	116060758
NT5DC1	6	+	116100848	116249497
COL10A1	6	-	116119025	116125900
TSPYL4	6	-	116249960	116254140
TSPYL1	6	-	116276577	116279903
DSE	6	+	116370946	116438277
FAM26F	6	+	116461392	116463779
TRAPPC3L	6	-	116496482	116545610
FAM26E	6	+	116511645	116524792
FAM26D	6	+	116553749	116558575
RWDD1	6	+	116571366	116597675
RSPH4A	6	+	116616486	116632978
ZUFSP	6	-	116635617	116668794
KPNA5	6	+	116681203	116741866
FAM162B	6	-	116752196	116765723
GPRC6A	6	-	116792084	116829035
RFX6	6	+	116877259	116932163
VGLL2	6	+	117265573	117273562
ROS1	6	-	117288299	117425855
RP1-179P9.3	6	-	117318210	117573571
DCBLD1	6	+	117482656	117569858
GOPC	6	-	117560268	117602364
NUS1	6	+	117675501	117710640
SLC35F1	6	+	117907525	118317676
CEP85L	6	-	118491631	118651857
PLN	6	+	118548297	118560730
MCM9	6	-	118813448	118931738
ASF1A	6	+	118894219	118909167
FAM184A	6	-	118959828	119078743
MAN1A1	6	-	119177208	119349761
TBC1D32	6	-	121080770	121334480
GJA1	6	+	121435691	121449727
HSF2	6	+	122399545	122432966
SERINC1	6	-	122443353	122471822
PKIB	6	+	122717560	122725892
FABP7	6	+	122779474	122784074
SMPDL3A	6	+	122789169	122809720
CLVS2	6	+	122995970	123072927
TRDN	6	-	123216338	123637093
NKAIN2	6	+	123804140	124825657
RNF217	6	+	124962544	125092633
TPD52L1	6	+	125153655	125264407
HDDC2	6	-	125275885	125301975
HEY2	6	+	125749579	125761269
NCOA7	6	+	125790762	125932030
HINT3	6	+	125956780	125980244
TRMT11	6	+	125986429	126039272
CENPW	6	+	126340173	126348875
RSPO3	6	+	127118603	127197296
RNF146	6	+	127266882	127288362
ECHDC1	6	-	127289868	127343398
KIAA0408	6	-	127443246	127459391
SOGA3	6	-	127472793	127519191
C6orf58	6	+	127577173	127591817
THEMIS	6	-	127708193	127901081
PTPRK	6	-	127968778	128520674
LAMA2	6	+	128883196	129516569
ARHGAP18	6	-	129576131	129710225
TMEM244	6	-	129831321	129861547
L3MBTL3	6	+	130020556	130141439
SAMD3	6	-	130144380	130222813
TMEM200A	6	+	130437116	130443061
SMLR1	6	+	130827405	130837135
EPB41L2	6	-	130839351	131063318
AKAP7	6	+	131135665	131283535
ARG1	6	+	131573143	131584332
MED23	6	-	131586732	131628229
ENPP3	6	+	131637301	131747407
OR2A4	6	-	131700468	131701401
CTAGE9	6	-	131708683	131711017
ENPP1	6	+	131808015	131895155
CTGF	6	-	131948175	131951373
MOXD1	6	-	132296054	132401545
STX7	6	-	132445866	132513062
TAAR9	6	+	132538289	132539336
TAAR8	6	+	132552692	132553721
TAAR6	6	+	132570321	132571359
TAAR5	6	-	132588672	132589686
TAAR2	6	-	132617021	132618178
TAAR1	6	-	132644983	132646003
VNN1	6	-	132681589	132714049
VNN3	6	-	132722788	132734737
VNN2	6	-	132743869	132758008
SLC18B1	6	-	132769369	132798553
RPS12	6	+	132814440	132817564
EYA4	6	+	133241585	133529530
TCF21	6	+	133889334	133895553
TBPL1	6	+	133953194	133990432
SLC2A12	6	-	133988696	134052636
SGK1	6	-	134169251	134174896
ALDH8A1	6	-	134917389	134950122
HBS1L	6	-	134960377	135054898
MYB	6	+	135181327	135219173
AHI1	6	-	135285295	135497776
PDE7B	6	+	135851695	136195574
MTFR2	6	-	136231029	136250311
BCLAF1	6	-	136256862	136289851
MAP7	6	-	136342736	136550819
MAP3K5	6	-	136557046	136792518
PEX7	6	+	136822584	136913937
SLC35D3	6	+	136922263	136925639
IL20RA	6	-	136999970	137044964
IL22RA2	6	-	137143819	137173648
IFNGR1	6	-	137197483	137219449
OLIG3	6	-	137492201	137494250
TNFAIP3	6	+	137867443	137883312
PERP	6	-	138088504	138107511
ARFGEF3	6	+	138161920	138344663
PBOV1	6	-	138215985	138218491
HEBP2	6	+	138404218	138422197
NHSL1	6	-	138422570	138499494
GVQW2	6	-	138725210	138773652
CCDC28A	6	+	138773768	138793312
ECT2L	6	+	138796110	138904070
REPS1	6	-	138904869	138988261
ABRACL	6	+	139028681	139043302
HECA	6	+	139135111	139180802
TXLNB	6	-	139240060	139292139
CITED2	6	-	139372254	139374362
NMBR	6	-	142075607	142088799
GJE1	6	+	142133089	142135151
VTA1	6	+	142147229	142224689
ADGRG6	6	+	142301928	142446248
HIVEP2	6	-	142751468	142837047
AIG1	6	+	143060875	143340304
ADAT2	6	-	143426988	143450673
PEX3	6	+	143450979	143490010
FUCA2	6	-	143494810	143511690
PHACTR2	6	+	143608184	143823750
LTV1	6	+	143843343	143863812
ZC2HC1B	6	+	143864435	143938356
PLAGL1	6	-	143941283	143961412
SF3B5	6	-	144094880	144095573
STX11	6	+	144150525	144188370
UTRN	6	+	144291828	144853034
EPM2A	6	-	145625304	145736024
AL023806.1	6	-	145789759	145791832
FBXO30	6	-	145793501	145814753
SHPRH	6	-	145885492	145964097
GRM1	6	+	146029282	146437598
RAB32	6	+	146543692	146554965
ADGB	6	+	146598964	146815462
STXBP5	6	+	147204424	147390476
SAMD5	6	+	147508926	147570021
SASH1	6	+	148342592	148552050
UST	6	+	148747327	149076990
TAB2	6	+	149342656	149411611
SUMO4	6	+	149400226	149401292
ZC3H12D	6	-	149446794	149485061
PPIL4	6	-	149504732	149546038
GINM1	6	+	149566293	149591748
KATNA1	6	-	149594876	149648804
LATS1	6	-	149661093	149702354
AL358852.1	6	+	149717620	149718888
NUP43	6	-	149724314	149746572
PCMT1	6	+	149749443	149811420
LRP11	6	-	149818797	149864026
RAET1E	6	-	149888464	149891034
RAET1G	6	-	149916877	149923078
ULBP2	6	+	149941999	149949235
ULBP1	6	+	149964006	149973710
RAET1L	6	-	150020129	150025532
ULBP3	6	-	150064606	150069066
PPP1R14C	6	+	150143075	150250357
IYD	6	+	150368891	150405969
PLEKHG1	6	+	150721087	150843665
MTHFD1L	6	+	150865548	151101887
AKAP12	6	+	151240373	151356773
ZBTB2	6	-	151364116	151391548
RMND1	6	-	151404853	151452124
ARMT1	6	+	151452286	151470101
CCDC170	6	+	151494029	151621193
ESR1	6	+	151807550	152103274
SYNE1	6	-	152121683	152637399
MYCT1	6	+	152697894	152724567
VIP	6	+	152750797	152759765
FBXO5	6	-	152970528	152983018
MTRF1L	6	-	152987361	153002685
RGS17	6	-	153010721	153131249
OPRM1	6	+	154039348	154091593
IPCEF1	6	-	154154608	154356766
CNKSR3	6	-	154159827	154510114
SCAF8	6	+	154733324	154834060
TIAM2	6	+	155090288	155257723
TFB1M	6	-	155257508	155314484
CLDN20	6	+	155264012	155276548
NOX3	6	-	155395369	155455903
ARID1B	6	+	156777928	157209150
TMEM242	6	-	157289385	157323601
ZDHHC14	6	+	157381132	157678146
SNX9	6	+	157823263	157945077
SYNJ2	6	+	157981886	158099176
SERAC1	6	-	158109514	158168270
GTF2H5	6	+	158168351	158199344
TULP4	6	+	158312487	158511828
TMEM181	6	+	158536435	158635428
DYNLT1	6	-	158636473	158644739
SYTL3	6	+	158650013	158764876
EZR	6	-	158765747	158819412
RSPH3	6	-	158977235	159000166
TAGAP	6	-	159034467	159045152
FNDC1	6	+	159169396	159272109
SOD2	6	-	159679063	159693234
WTAP	6	+	159727499	159756317
ACAT2	6	+	159760327	159779055
TCP1	6	-	159778497	159789749
MRPL18	6	+	159790465	159798436
PNLDC1	6	+	159800273	159820703
MAS1	6	+	159906689	159916530
IGF2R	6	+	159969098	160111504
SLC22A1	6	+	160121788	160158718
SLC22A2	6	-	160216761	160259016
SLC22A3	6	+	160348267	160452581
LPA	6	-	160531482	160664259
PLG	6	+	160702241	160753306
MAP3K4	6	+	160991783	161117385
AGPAT4	6	-	161130024	161274061
PARK2	6	-	161347419	162727771
PACRG	6	+	162727960	163315311
QKI	6	+	163414642	163578596
C6orf118	6	-	165279675	165309607
PDE10A	6	-	165331049	165662069
T	6	-	166157655	166168619
PRR18	6	-	166305299	166308383
SFT2D1	6	-	166319727	166342591
MPC1	6	-	166364918	166382998
RPS6KA2	6	-	166409363	166627243
RP11-514O12.4	6	-	166858093	166956124
RNASET2	6	-	166929539	166957184
FGFR1OP	6	+	166999181	167052713
CCR6	6	+	167122770	167138946
GPR31	6	-	167156270	167158329
TCP10L2	6	+	167170592	167182908
UNC93A	6	+	167291314	167316019
TTLL2	6	+	167325085	167341887
TCP10	6	-	167372176	167384466
MLLT4	6	+	167827132	167969935
KIF25	6	+	168017872	168045089
FRMD1	6	-	168055744	168079159
DACT2	6	-	168306903	168319722
SMOC2	6	+	168441150	168667994
THBS2	6	-	169216191	169253832
WDR27	6	-	169457211	169701653
C6orf120	6	+	169702189	169704856
PHF10	6	-	169703904	169724055
TCTE3	6	-	169740113	169751559
ERMARD	6	+	169751624	169781584
DLL1	6	-	170282205	170290473
FAM120B	6	+	170306755	170407065
PSMB1	6	-	170535116	170553341
TBP	6	+	170554378	170572870
PDCD2	6	-	170575294	170584660
FAM20C	7	+	192968	260745
PDGFA	7	-	497257	519409
PRKAR1B	7	-	549749	712572
DNAAF5	7	+	726700	786475
SUN1	7	+	832504	874920
GET4	7	+	876551	896434
ADAP1	7	-	897902	954697
COX19	7	-	966074	975599
CYP2W1	7	+	983198	989640
C7orf50	7	-	997005	1138240
GPR146	7	+	1057504	1059261
GPER1	7	+	1088086	1093810
ZFAND2A	7	-	1152906	1160178
UNCX	7	+	1232906	1237318
MICALL2	7	-	1434365	1459502
INTS1	7	-	1470276	1504367
MAFK	7	+	1538707	1540373
TMEM184A	7	-	1542234	1556430
PSMG3	7	-	1567612	1571005
ELFN1	7	+	1709161	1747954
MAD1L1	7	-	1815793	2233243
FTSJ2	7	-	2234292	2241303
NUDT1	7	+	2244475	2251145
SNX8	7	-	2251769	2314464
EIF3B	7	+	2354881	2380745
CHST12	7	+	2403587	2448483
GRIFIN	7	-	2474843	2476383
LFNG	7	+	2519841	2528429
BRAT1	7	-	2537876	2555727
IQCE	7	+	2558997	2614734
TTYH3	7	+	2631950	2664802
AMZ1	7	+	2679521	2716529
GNA12	7	-	2728111	2844324
CARD11	7	-	2906140	3043945
SDK1	7	+	3301447	4269000
FOXK1	7	+	4682308	4771443
AP5Z1	7	+	4775621	4791768
RADIL	7	-	4799104	4883719
PAPOLB	7	-	4857732	4861994
MMD2	7	-	4905997	4959213
RBAK-RBAKDN	7	+	5045910	5073221
RBAK	7	+	5045921	5069488
WIPI2	7	+	5190195	5231524
SLC29A4	7	+	5282968	5304060
TNRC18	7	-	5306799	5423546
FBXL18	7	-	5480557	5513798
ACTB	7	-	5527150	5530709
FSCN1	7	+	5592822	5606655
RNF216	7	-	5622606	5781739
OCM	7	+	5880797	5886362
CCZ1	7	+	5898733	5925974
RSPH10B	7	-	5926145	5970683
PMS2	7	-	5973238	6009125
AIMP2	7	+	6009244	6023834
EIF2AK1	7	-	6022243	6059230
ANKRD61	7	+	6031375	6036386
USP42	7	+	6104883	6161564
CYTH3	7	-	6161775	6272644
FAM220A	7	-	6331214	6348758
RAC1	7	+	6374522	6403977
DAGLB	7	-	6409128	6448012
KDELR2	7	-	6461080	6484242
GRID2IP	7	-	6497773	6551436
ZDHHC4	7	+	6577504	6589374
C7orf26	7	+	6590016	6608726
ZNF853	7	+	6615616	6624290
ZNF316	7	+	6637321	6656432
ZNF12	7	-	6688432	6706923
RSPH10B2	7	+	6757589	6798765
CCZ1B	7	-	6798360	6826770
C1GALT1	7	+	7234257	7248651
COL28A1	7	-	7357874	7535853
MIOS	7	+	7566874	7607223
RPA3	7	-	7636931	7640972
GLCCI1	7	+	7968793	8089080
ICA1	7	-	8113308	8262052
NXPH1	7	+	8433954	8752963
NDUFA4	7	-	10931950	10940256
PHF14	7	+	10973903	11169630
THSD7A	7	-	11370356	11832198
TMEM106B	7	+	12211299	12243367
VWDE	7	-	12330884	12403905
SCIN	7	+	12570685	12660179
ARL4A	7	+	12687634	12688914
ETV1	7	-	13894380	13989947
DGKB	7	-	14145048	14903361
AGMO	7	-	15200317	15562015
MEOX2	7	-	15611211	15686812
ISPD	7	-	16087526	16421322
SOSTDC1	7	-	16461480	16465849
LRRC72	7	+	16526895	16581568
ANKMY2	7	-	16599775	16645817
BZW2	7	+	16646133	16706512
TSPAN13	7	+	16753534	16784536
AC073333.1	7	+	16789241	16789622
AGR2	7	-	16791810	16805080
AGR3	7	-	16859404	16881987
AHR	7	+	17298621	17346150
SNX13	7	-	17790760	17940494
PRPS1L1	7	-	18026773	18027863
HDAC9	7	+	18496302	18996062
TWIST1	7	-	19115467	19117672
FERD3L	7	-	19144781	19145421
TWISTNB	7	-	19695461	19709087
TMEM196	7	-	19719315	19773393
MACC1	7	-	20140916	20185078
ITGB8	7	+	20331122	20415754
ABCB5	7	+	20615206	20757009
SP8	7	-	20784286	20786886
SP4	7	+	21428033	21514822
DNAH11	7	+	21543214	21901839
CDCA7L	7	-	21900900	21946084
RAPGEF5	7	-	22118290	22356914
STEAP1B	7	-	22419443	22500177
IL6	7	+	22727146	22732000
AC073072.1	7	+	22798446	22798979
TOMM7	7	-	22812631	22822851
FAM126A	7	-	22934210	23014129
KLHL7	7	+	23105783	23177914
NUPL2	7	+	23181826	23201009
GPNMB	7	+	23246562	23275108
MALSU1	7	+	23299199	23311729
IGF2BP3	7	-	23310208	23470467
TRA2A	7	-	23504779	23532041
CCDC126	7	+	23598160	23643237
AC006026.2	7	-	23638161	23638536
FAM221A	7	+	23680129	23702650
STK31	7	+	23710166	23832513
NPY	7	+	24285106	24291824
MPP6	7	+	24573465	24689540
DFNA5	7	-	24698994	24757543
OSBPL3	7	-	24796538	24980188
CYCS	7	-	25123443	25125260
C7orf31	7	-	25135734	25180300
NPVF	7	-	25224569	25228486
NFE2L3	7	+	26152239	26187125
HNRNPA2B1	7	-	26191843	26200746
CBX3	7	+	26201692	26213351
SNX10	7	+	26293053	26374329
SKAP2	7	-	26667061	26864743
HOXA1	7	-	27092992	27095974
HOXA2	7	-	27100353	27102811
HOXA3	7	-	27107011	27140219
HOXA4	7	-	27128532	27130733
HOXA5	7	-	27141051	27143668
HOXA6	7	-	27145395	27147774
HOXA7	7	-	27153715	27156677
HOXA9	7	-	27162434	27165530
HOXA10-HOXA9	7	-	27163534	27180013
HOXA10	7	-	27170590	27174306
HOXA11	7	-	27181514	27185216
HOXA13	7	-	27194363	27200106
EVX1	7	+	27242699	27247825
HIBADH	7	-	27525441	27662995
TAX1BP1	7	+	27740188	27829263
JAZF1	7	-	27830572	28180743
CREB5	7	+	28412524	28825894
TRIL	7	-	28953357	28958292
CPVL	7	-	28995636	29195276
CHN2	7	+	29194411	29514328
PRR15	7	+	29563810	29567295
WIPF3	7	+	29834724	29917066
SCRN1	7	-	29923673	29969271
FKBP14	7	-	30010586	30026684
PLEKHA8	7	+	30028360	30084660
MTURN	7	+	30134809	30162762
ZNRF2	7	+	30284306	30367692
NOD1	7	-	30424526	30478780
GGCT	7	-	30496620	30504844
RP4-777O23.3	7	-	30497076	30550761
GARS	7	+	30594680	30634033
CRHR2	7	-	30652583	30682698
INMT	7	+	30752134	30757602
FAM188B	7	+	30771416	30892387
RP5-877J2.1	7	+	30852272	30923812
AQP1	7	+	30911854	30925516
GHRHR	7	+	30964022	30979528
ADCYAP1R1	7	+	31052460	31111475
NEUROD6	7	-	31337460	31340894
CCDC129	7	+	31518318	31652925
PPP1R17	7	+	31686714	31708455
PDE1C	7	-	31790199	32070862
LSM5	7	-	32485331	32490418
AVL9	7	+	32495488	32588721
KBTBD2	7	-	32868171	32891897
FKBP9	7	+	32957404	33006931
NT5C3A	7	-	33014138	33041155
RP9	7	-	33094796	33109390
BBS9	7	+	33129539	33606068
BMPER	7	+	33904910	34155872
NPSR1	7	+	34658284	34849978
DPY19L1	7	-	34928875	35038041
TBX20	7	-	35202429	35254147
HERPUD2	7	-	35633068	35695135
SEPT7	7	+	35800985	35907105
EEPD1	7	+	36153267	36299725
KIAA0895	7	-	36326133	36367201
ANLN	7	+	36389805	36453791
AOAH	7	-	36512998	36724548
ELMO1	7	-	36855550	37449223
GPR141	7	+	37740393	37741311
NME8	7	+	37849018	37897092
SFRP4	7	-	37905931	37916915
EPDR1	7	+	37920560	37951941
STARD3NL	7	+	38178350	38230381
AMPH	7	-	38383703	38631567
VPS41	7	-	38722962	38909229
POU6F2	7	+	39006807	39468601
YAE1D1	7	+	39566375	39572881
RALA	7	+	39623482	39708124
CDK13	7	+	39950036	40097134
MPLKIP	7	-	40126022	40134659
SUGCT	7	+	40134976	40860631
INHBA	7	-	41689533	41700609
GLI3	7	-	41960949	42237013
C7orf25	7	-	42909621	42911910
PSMA2	7	-	42916856	42932223
MRPL32	7	+	42932199	42937857
HECW1	7	+	43112598	43566001
STK17A	7	+	43583064	43626786
COA1	7	-	43639256	43729489
BLVRA	7	+	43758686	43807342
MRPS24	7	-	43866557	43869557
URGCP-MRPS24	7	-	43866557	43906589
URGCP	7	-	43875912	43906626
UBE2D4	7	+	43926443	43956136
SPDYE1	7	+	44000888	44010122
DBNL	7	+	44044710	44061637
PGAM2	7	-	44062726	44065587
POLM	7	-	44072246	44082540
AEBP1	7	+	44104360	44114560
POLD2	7	-	44114784	44123530
MYL7	7	-	44138863	44141332
GCK	7	-	44144274	44189423
YKT6	7	+	44201048	44214294
CAMK2B	7	-	44219291	44325656
NUDCD3	7	-	44379120	44490880
NPC1L1	7	-	44512534	44541315
DDX56	7	-	44565416	44574002
TMED4	7	-	44577893	44582259
OGDH	7	+	44606638	44709066
ZMIZ2	7	+	44756178	44769878
PPIA	7	+	44796679	44803117
H2AFV	7	-	44834227	44848063
PURB	7	-	44876292	44885361
MYO1G	7	-	44962665	44979098
CCM2	7	+	45000184	45076467
NACAD	7	-	45080437	45088914
TBRG4	7	-	45100100	45111706
RAMP3	7	+	45157828	45186302
ADCY1	7	+	45574521	45723116
IGFBP1	7	+	45888356	45893668
IGFBP3	7	-	45912597	45921274
TNS3	7	-	47275153	47582144
PKD1L1	7	-	47774651	47948491
HUS1	7	-	47963287	47979543
SUN3	7	-	47987152	48029119
C7orf57	7	+	48035519	48061297
UPP1	7	+	48089236	48108419
ABCA13	7	+	48171459	48647495
VWC2	7	+	49773660	49921950
ZPBP	7	-	49937440	50093264
C7orf72	7	+	50096035	50159830
IKZF1	7	+	50304781	50405101
FIGNL1	7	-	50445141	50449724
DDC	7	-	50458464	50565457
GRB10	7	-	50592579	50782567
COBL	7	-	51016211	51316799
POM121L12	7	+	53035641	53036924
VSTM2A	7	+	54542324	54571080
SEC61G	7	-	54752256	54759182
EGFR	7	+	55019100	55211628
LANCL2	7	+	55365447	55433742
VOPP1	7	-	55470612	55572525
SEPT14	7	-	55793543	55862789
RP11-15K19.2	7	+	55887276	55955239
ZNF713	7	+	55887474	55942225
MRPS17	7	+	55951818	55956501
GBAS	7	+	55964580	56000181
PSPH	7	-	56011067	56051604
CCT6A	7	+	56051629	56063989
SUMF2	7	+	56064223	56080670
PHKG1	7	-	56080981	56092996
CHCHD2	7	-	56101568	56106576
NUPR1L	7	-	56114680	56116400
AC118758.1	7	+	56804058	56804689
ZNF479	7	-	57119620	57132341
ZNF716	7	+	57450176	57473546
AC079355.1	7	+	63762475	63765094
ZNF727	7	+	64045442	64078549
ZNF735	7	+	64207089	64220508
ZNF679	7	+	64249117	64266930
ZNF736	7	+	64314028	64354860
ZNF680	7	-	64519883	64563106
ZNF107	7	+	64666082	64711582
ZNF138	7	+	64794424	64832242
ZNF273	7	+	64903246	64929257
ZNF117	7	-	64974451	64982119
ERV3-1	7	-	64990808	65006653
AC104073.2	7	-	65140527	65141723
ZNF92	7	+	65373798	65401125
AC104057.1	7	+	65554257	65555459
VKORC1L1	7	+	65873266	65959563
GUSB	7	-	65960683	65982314
ASL	7	+	66075873	66092931
AC068533.7	7	+	66087760	66152277
CRCP	7	+	66114604	66154561
TPST1	7	+	66205198	66360443
KCTD7	7	+	66628880	66643051
RABGEF1	7	+	66740732	66811464
TMEM248	7	+	66921224	66958551
SBDS	7	-	66987676	66995601
TYW1	7	+	66996814	67239514
AUTS2	7	+	69599332	70793068
WBSCR17	7	+	71132168	71713599
CALN1	7	-	71787774	72447151
TYW1B	7	-	72574514	72828198
POM121	7	+	72890961	72948299
TRIM74	7	-	72959484	72969466
NSUN5	7	-	73303234	73308816
TRIM50	7	-	73312910	73325571
FKBP6	7	+	73328359	73358625
FZD9	7	+	73433782	73436120
BAZ1B	7	-	73441564	73522278
BCL7B	7	-	73536355	73558002
TBL2	7	-	73568931	73578791
MLXIPL	7	-	73593193	73624540
VPS37D	7	+	73667824	73672110
DNAJC30	7	-	73680968	73683453
WBSCR22	7	+	73683567	73698212
STX1A	7	-	73699205	73719658
ABHD11	7	-	73736093	73738867
CLDN3	7	-	73768996	73770270
CLDN4	7	+	73830862	73832693
WBSCR27	7	-	73834589	73842535
WBSCR28	7	+	73861158	73865893
ELN	7	+	74027788	74069907
LIMK1	7	+	74083939	74122525
EIF4H	7	+	74174244	74197101
LAT2	7	+	74210005	74229831
RFC2	7	-	74231536	74254444
CLIP2	7	+	74317546	74403848
GTF2IRD1	7	+	74453789	74602590
GTF2I	7	+	74657684	74760692
NCF1	7	+	74773961	74789313
GTF2IRD2	7	-	74796143	74851551
GATSL2	7	+	74964817	75024798
WBSCR16	7	-	75042182	75073793
GTF2IRD2B	7	+	75092580	75149817
TRIM73	7	+	75398914	75405605
POM121C	7	-	75416789	75486271
SPDYE5	7	+	75494047	75501937
HIP1	7	-	75533299	75738947
CCL26	7	-	75769532	75789896
CCL24	7	-	75811664	75823356
RHBDD2	7	+	75878947	75888921
POR	7	+	75915078	75986855
TMEM120A	7	-	75986836	75994659
STYXL1	7	-	75996408	76047953
MDH2	7	+	76048066	76067508
SRRM3	7	+	76201899	76287286
HSPB1	7	+	76302543	76304295
YWHAG	7	-	76326793	76359031
SSC4D	7	-	76389333	76409695
ZP3	7	+	76424906	76442071
DTX2	7	+	76461726	76505991
UPK3B	7	+	76510524	76515456
SPDYE16	7	-	76533693	76540386
POMZP3	7	-	76609985	76627241
CCDC146	7	+	77122616	77295204
FGL2	7	-	77193370	77199826
GSAP	7	-	77310750	77416400
PTPN12	7	+	77537274	77640071
RSBN1L	7	+	77696442	77783022
TMEM60	7	-	77793727	77798580
PHTF2	7	+	77798804	77955945
MAGI2	7	-	78017056	79453574
GNAI1	7	+	80134787	80219402
GNAT3	7	-	80458670	80512020
CD36	7	+	80646328	80674416
SEMA3C	7	-	80744867	80922359
HGF	7	-	81699005	81770198
CACNA2D1	7	-	81946443	82443798
PCLO	7	-	82754012	83162930
SEMA3E	7	-	83363905	83649010
SEMA3A	7	-	83961300	84195445
SEMA3D	7	-	84995552	85121935
GRM3	7	+	86643913	86864884
KIAA1324L	7	-	86880076	86965888
DMTF1	7	+	87152553	87196332
TMEM243	7	-	87196161	87220587
CROT	7	+	87345694	87399795
ABCB4	7	-	87402044	87475659
ABCB1	7	-	87503858	87713248
RUNDC3B	7	+	87628614	87830514
SLC25A40	7	-	87833567	87876349
DBF4	7	+	87876228	87909541
ADAM22	7	+	87934386	88196582
SRI	7	-	88205117	88220079
STEAP4	7	-	88270891	88306891
ZNF804B	7	+	88759367	89337032
C7orf62	7	-	88794105	88795721
STEAP1	7	+	90154374	90164827
STEAP2	7	+	90211859	90237594
CFAP69	7	+	90245173	90311063
GTPBP10	7	+	90346675	90391455
CLDN12	7	+	90403466	90415954
CDK14	7	+	90596496	91210590
FZD1	7	+	91264363	91271326
MTERF1	7	-	91872890	91880720
AKAP9	7	+	91940866	92110673
