#NAME	CHROM	STRAND	TX_START	TX_END
C19orf52	19	+	11039408	11040930
LDLR	19	+	11200037	11242839
SPC24	19	-	11256169	11266484
KANK2	19	-	11274942	11308197
DOCK6	19	-	11309970	11373128
C19orf80	19	+	11348125	11352619
TSPAN16	19	+	11406842	11426645
RAB3D	19	-	11432721	11450344
TMEM205	19	-	11453451	11456976
CCDC159	19	+	11455976	11465620
PLPPR2	19	+	11466061	11476374
SWSAP1	19	+	11485360	11487627
EPOR	19	-	11487880	11494988
RGL3	19	-	11504732	11530018
PRKCSH	19	+	11546938	11561755
ELAVL3	19	-	11562140	11591848
CTC-398G3.6	19	-	11577054	11616513
ZNF653	19	-	11594241	11616738
ECSIT	19	-	11616730	11639989
CNN1	19	+	11649531	11661138
ACP5	19	-	11685474	11689800
ZNF627	19	+	11708234	11729950
ZNF823	19	-	11832079	11849788
ZNF441	19	+	11877906	11894893
ZNF491	19	+	11909344	11918908
ZNF439	19	+	11976771	11980306
ZNF69	19	+	11998598	12017082
ZNF763	19	+	12075868	12091196
ZNF433	19	-	12125572	12146525
CTD-2006C1.10	19	-	12128702	12163782
ZNF878	19	-	12154619	12163754
ZNF788	19	+	12223505	12224531
ZNF20	19	-	12242164	12251222
ZNF625-ZNF20	19	-	12242931	12267546
ZNF625	19	-	12256079	12267544
ZNF136	19	+	12273878	12300696
ZNF44	19	-	12383143	12405702
ZNF563	19	-	12428290	12444502
ZNF442	19	-	12460184	12476447
CTD-3105H18.14	19	-	12490002	12512088
ZNF799	19	-	12500829	12512085
CTD-3105H18.16	19	-	12502762	12551896
ZNF443	19	-	12540520	12551926
ZNF564	19	-	12636183	12662343
CTD-2192J16.20	19	-	12636533	12691789
ZNF791	19	+	12721731	12742735
CTD-2192J16.22	19	-	12754644	12759211
MAN2B1	19	-	12757326	12777556
CTD-2192J16.24	19	-	12775641	12780211
WDR83	19	+	12777613	12786646
WDR83OS	19	-	12778884	12782170
DHPS	19	-	12786534	12792716
FBXW9	19	-	12799730	12807457
TNPO2	19	-	12810014	12833169
ASNA1	19	+	12847952	12859137
BEST2	19	+	12862515	12869220
HOOK2	19	-	12873817	12886434
JUNB	19	+	12902309	12904129
PRDX2	19	-	12907633	12912673
RNASEH2A	19	+	12917393	12924451
RTBDN	19	-	12936295	12946230
DNASE2	19	-	12986024	12992282
KLF1	19	-	12995236	12997995
GCDH	19	+	13001839	13010783
SYCE2	19	-	13009599	13030090
FARSA	19	-	13033293	13044529
CALR	19	+	13049420	13055303
RAD23A	19	+	13056701	13064456
GADD45GIP1	19	-	13063932	13068050
DAND5	19	+	13080295	13085576
LYL1	19	-	13209846	13213681
TRMT1	19	-	13215715	13227463
STX10	19	-	13254902	13261052
IER2	19	+	13261228	13265063
CCDC130	19	+	13842573	13874110
MRI1	19	+	13875362	13883680
C19orf53	19	+	13884981	13889275
ZSWIM4	19	+	13906273	13943044
NANOS3	19	+	13988060	13991317
C19orf57	19	-	13993167	14016978
PODNL1	19	-	14043165	14049289
DCAF15	19	+	14063303	14072261
RFX1	19	-	14072349	14117097
RLN3	19	+	14138959	14141854
PALM3	19	-	14164176	14169971
CTB-55O6.8	19	+	14183585	14185874
C19orf67	19	-	14192430	14196574
SAMD1	19	-	14198651	14201520
PRKACA	19	-	14202499	14228556
ASF1B	19	-	14230320	14247768
ADGRE5	19	+	14492255	14519533
DDX39A	19	-	14519662	14530179
PTGER1	19	-	14583277	14586174
GIPC1	19	-	14588573	14606944
DNAJB1	19	-	14625581	14629232
TECR	19	+	14640371	14676790
CLEC17A	19	+	14693934	14721232
ADGRE3	19	-	14730050	14785683
AC090427.1	19	+	14834746	14835121
ADGRE2	19	-	14843204	14889349
OR7C1	19	-	14909957	14911023
OR7A10	19	-	14951759	14952689
OR7A17	19	-	14991237	14992264
OR7C2	19	+	15052300	15053260
CCDC105	19	+	15121555	15134081
CASP14	19	+	15160194	15169104
OR1I1	19	+	15197790	15199032
SYDE1	19	+	15218213	15225799
ILVBL	19	-	15225797	15236596
NOTCH3	19	-	15269848	15311792
EPHX3	19	-	15337729	15343243
BRD4	19	-	15346329	15391262
AKAP8L	19	-	15490858	15529865
WIZ	19	-	15530790	15560762
RASAL3	19	-	15562434	15575382
PGLYRP2	19	-	15579455	15590663
CYP4F22	19	+	15619303	15663128
CYP4F3	19	+	15751709	15773635
CYP4F12	19	+	15783566	15807984
OR10H2	19	+	15838829	15839870
OR10H3	19	+	15852202	15853153
OR10H5	19	+	15904760	15905892
OR10H1	19	-	15917812	15918936
CYP4F11	19	-	16023176	16045677
OR10H4	19	+	16059817	16060768
TPM4	19	+	16178316	16212600
RAB8A	19	+	16222438	16245044
CIB3	19	-	16272178	16284336
FAM32A	19	+	16296228	16302857
AP1M1	19	+	16308388	16356718
KLF2	19	+	16435627	16438685
CALR3	19	-	16589867	16607003
C19orf44	19	+	16607121	16632161
SLC35E1	19	-	16660641	16683193
MED26	19	-	16685729	16739017
SMIM7	19	-	16755555	16770968
SIN3B	19	+	16940210	16991161
F2RL3	19	+	16999670	17003417
USE1	19	+	17326167	17330638
OCEL1	19	+	17337012	17340028
NR2F6	19	-	17342691	17356749
AC010646.3	19	-	17346748	17366257
USHBP1	19	-	17359984	17375605
BABAM1	19	+	17378158	17390146
CTD-2278I10.6	19	+	17378226	17393775
ANKLE1	19	+	17392453	17398455
ABHD8	19	-	17402939	17414282
MRPL34	19	+	17403441	17417352
ANO8	19	-	17434031	17445638
GTPBP3	19	+	17448363	17452831
PLVAP	19	-	17462256	17488159
BST2	19	-	17513747	17516457
MVB12A	19	+	17529889	17536148
TMEM221	19	-	17546317	17559376
NXNL1	19	-	17566233	17571763
SLC27A1	19	+	17581252	17616977
PGLS	19	+	17622437	17632097
FAM129C	19	+	17634109	17664648
COLGALT1	19	+	17666402	17693968
UNC13A	19	-	17712136	17799008
MAP1S	19	+	17830160	17845325
FCHO1	19	+	17858526	17899377
B3GNT3	19	+	17905918	17923891
INSL3	19	-	17927320	17932332
RPL18A	19	+	17970684	17974125
SLC5A5	19	+	17982781	18005983
CCDC124	19	+	18043824	18054746
ARRDC2	19	+	18118976	18124911
IL12RB1	19	-	18169804	18197813
PIK3R2	19	+	18263927	18281350
AC007192.4	19	+	18263967	18288927
IFI30	19	+	18284476	18288927
MPV17L2	19	+	18303991	18307552
RAB3A	19	-	18307593	18314884
KIAA1683	19	-	18367907	18385297
JUND	19	-	18390569	18392432
LSM4	19	-	18417039	18434084
PGPEP1	19	+	18451396	18480760
GDF15	19	+	18496967	18499986
LRRC25	19	-	18501953	18508427
SSBP4	19	+	18530164	18545372
ISYNA1	19	-	18545197	18549111
FKBP8	19	-	18642560	18654387
KXD1	19	+	18668571	18680197
UBA52	19	+	18682539	18686012
C19orf60	19	+	18699534	18703146
CRLF1	19	-	18704046	18717660
TMEM59L	19	+	18718239	18731849
KLHL26	19	+	18747774	18782524
COMP	19	-	18893582	18902123
UPF1	19	+	18942746	18979045
COPE	19	-	19010322	19030206
AC002985.3	19	-	19017821	19045206
DDX49	19	+	19030483	19039436
HOMER3	19	-	19040011	19050444
ARMC6	19	+	19144383	19168987
SLC25A42	19	+	19174807	19223697
TMEM161A	19	-	19230423	19249302
BORCS8	19	-	19287714	19303398
RFXANK	19	+	19303038	19312678
NR2C2AP	19	-	19312224	19314233
NCAN	19	+	19322781	19363042
HAPLN4	19	-	19366449	19373605
TM6SF2	19	-	19375174	19384097
MAU2	19	+	19431489	19469564
TSSK6	19	-	19625027	19626494
NDUFA13	19	+	19626563	19639007
CTC-260F20.3	19	+	19627035	19646885
YJEFN3	19	+	19639669	19648389
CILP2	19	+	19649073	19657468
PBX4	19	-	19672521	19729725
LPAR2	19	-	19734476	19739017
GMIP	19	-	19740284	19754476
ATP13A1	19	-	19756011	19774502
ZNF14	19	-	19821279	19843906
ZNF253	19	+	19976713	20005483
ZNF93	19	+	20011869	20046384
AC007204.1	19	-	20047768	20048639
ZNF682	19	-	20115226	20150315
ZNF90	19	+	20188829	20230561
ZNF486	19	+	20278082	20311299
ZNF737	19	-	20726236	20748541
ZNF85	19	+	21106093	21133503
ZNF714	19	+	21265005	21305954
ZNF738	19	+	21541731	21562102
ZNF493	19	+	21579930	21610375
ZNF429	19	+	21688365	21720880
ZNF100	19	-	21909330	21950300
ZNF208	19	-	22153992	22193745
ZNF257	19	+	22235290	22274282
ZNF676	19	-	22361892	22379753
ZNF729	19	+	22469209	22499978
ZNF98	19	-	22573820	22605148
ZNF492	19	+	22817125	22850472
ZNF99	19	-	22939006	22952784
ZNF728	19	-	23158269	23185978
ZNF730	19	+	23299776	23330021
ZNF724P	19	-	23404400	23433162
ZNF91	19	-	23540497	23578362
ZNF681	19	-	23921996	23941693
ZNF254	19	+	24269994	24312654
UQCRFS1	19	-	29696227	29704448
VSTM2B	19	+	30017405	30055386
POP4	19	+	30094923	30106707
PLEKHF1	19	+	30155962	30166364
C19orf12	19	-	30189792	30206696
CCNE1	19	+	30302804	30315215
URI1	19	+	30433157	30507515
AC020952.1	19	+	31640361	31640757
TSHZ3	19	-	31765850	31840453
ZNF507	19	+	32836499	32878573
AC007773.3	19	+	32895914	32896466
PDCD5	19	+	33071973	33078333
RGS9BP	19	+	33166312	33169206
NUDT19	19	+	33182866	33204702
SLC7A9	19	-	33321414	33360648
FAAP24	19	+	33463155	33469128
GPATCH1	19	+	33571785	33621448
WDR88	19	+	33622999	33666701
SLC7A10	19	-	33699569	33716756
CEBPA	19	-	33790839	33793470
CEBPG	19	+	33864235	33873592
KCTD15	19	+	34287766	34304377
LSM14A	19	+	34663470	34720420
KIAA0355	19	+	34745441	34846491
PDCD2L	19	+	34895288	34917072
UBA2	19	+	34919267	34962156
ZNF302	19	+	35168566	35177302
ZNF181	19	+	35225853	35236283
ZNF30	19	+	35417806	35436068
ZNF792	19	-	35447257	35454953
GRAMD1A	19	+	35491190	35517373
SCN1B	19	+	35521587	35531352
HPN	19	+	35531409	35557475
FXYD3	19	+	35606782	35615228
LGI4	19	-	35615416	35626104
FXYD1	19	+	35629711	35634013
FXYD7	19	+	35634153	35645204
FAM187B	19	-	35715702	35719632
LSR	19	+	35739558	35758863
USF2	19	+	35759967	35770715
HAMP	19	+	35771618	35776046
MAG	19	+	35783027	35804707
CD22	19	+	35820089	35838258
FFAR1	19	+	35842454	35844764
FFAR3	19	+	35849361	35851387
GPR42	19	+	35861830	35863864
FFAR2	19	+	35939202	35942669
KRTDAP	19	-	35978227	35981433
SBSN	19	-	36014268	36019253
GAPDHS	19	+	36024313	36036218
TMEM147	19	+	36036496	36038428
HAUS5	19	+	36103671	36116251
RBM42	19	+	36119950	36128588
ETV2	19	+	36132646	36135773
COX6B1	19	+	36139124	36149763
UPK1A	19	+	36157417	36169385
ZBTB32	19	+	36195428	36207940
KMT2B	19	+	36208920	36229779
IGFLR1	19	-	36229701	36233351
AD000671.6	19	-	36230152	36236333
U2AF1L4	19	-	36233429	36236343
PSENEN	19	+	36236014	36238420
AC002398.9	19	+	36236578	36245420
LIN37	19	+	36239261	36245420
HSPB6	19	-	36245468	36247930
PROSER3	19	+	36249053	36260090
ARHGAP33	19	+	36266476	36279724
PRODH2	19	-	36290891	36304201
NPHS1	19	-	36316865	36342739
KIRREL2	19	+	36347823	36358011
APLP1	19	+	36359346	36370690
NFKBID	19	-	36379142	36391552
HCST	19	+	36393381	36395279
TYROBP	19	-	36395311	36399197
LRFN3	19	+	36426451	36436669
SDHAF1	19	+	36486100	36487217
SYNE4	19	-	36494211	36499695
ALKBH6	19	-	36500025	36505141
CLIP3	19	-	36505561	36523795
THAP8	19	-	36525886	36545664
OVOL3	19	+	36602104	36604613
POLR2I	19	-	36604611	36606248
TBCB	19	+	36605887	36616847
CAPNS1	19	+	36630476	36641254
COX7A1	19	-	36641823	36643771
ZNF146	19	+	36705503	36729673
ZFP82	19	-	36882861	36909558
ZNF260	19	-	37001596	37019562
ZNF529	19	-	37035287	37064154
ZNF382	19	+	37096220	37125015
ZNF461	19	-	37128890	37157739
ZNF567	19	+	37178529	37212229
ZNF850	19	-	37234386	37263716
ZNF790	19	-	37308329	37329286
ZNF829	19	-	37382252	37407193
ZNF568	19	+	37407242	37441990
ZNF585A	19	-	37636441	37663643
ZNF585B	19	-	37672480	37701451
ZNF383	19	+	37709091	37734587
HKR1	19	+	37825579	37855357
ZNF569	19	-	37902056	37958131
ZNF570	19	+	37959981	37979554
ZNF540	19	+	38042307	38104996
ZNF571	19	-	38053293	38085691
ZNF781	19	-	38158651	38183223
CTD-2528L19.4	19	-	38180783	38210026
ZNF607	19	-	38187263	38210691
ZNF573	19	-	38229187	38264391
WDR87	19	-	38375571	38397317
DPF1	19	-	38702394	38720317
PPP1R14A	19	-	38741876	38747231
SPINT2	19	+	38755097	38783254
CTB-102L5.4	19	+	38779807	38795549
C19orf33	19	+	38794800	38795649
KCNK6	19	+	38810483	38822716
CATSPERG	19	+	38826414	38861583
PSMD8	19	+	38865175	38874464
GGN	19	-	38874904	38878666
SPRED3	19	+	38880251	38886788
FAM98C	19	+	38893774	38899724
RASGRP4	19	-	38899698	38916945
MAP4K1	19	-	39078308	39108643
EIF3K	19	+	39109736	39127595
CAPN12	19	-	39221198	39235114
LGALS7	19	-	39261610	39264132
LGALS7B	19	+	39279850	39282389
LGALS4	19	-	39292318	39304004
HNRNPL	19	-	39327027	39340973
RINL	19	-	39359621	39367421
SIRT2	19	-	39369196	39390463
NFKBIB	19	+	39390638	39399526
CCER2	19	-	39399619	39402798
SARS2	19	-	39405905	39421536
CTC-360G5.8	19	-	39406043	39440495
MRPS12	19	+	39421187	39423660
FBXO27	19	-	39514664	39523165
PAK4	19	+	39616441	39670042
NCCRP1	19	+	39687600	39692524
SYCN	19	-	39693470	39694906
IFNL3	19	-	39734245	39735646
IFNL4	19	-	39736953	39739496
IFNL2	19	+	39759153	39760732
IFNL1	19	+	39786964	39789313
LRFN1	19	-	39797207	39805976
GMFG	19	-	39818996	39826825
PAF1	19	-	39876491	39881835
MED29	19	+	39881950	39891277
ZFP36	19	+	39897452	39900052
PLEKHG2	19	+	39903224	39919055
RPS16	19	-	39923846	39926588
SUPT5H	19	+	39932282	39967310
DLL3	19	+	39989534	39999108
SELV	19	+	40005752	40011326
EID2B	19	-	40021629	40023494
EID2	19	-	40028889	40030870
LGALS13	19	+	40093163	40098116
LGALS16	19	+	40146533	40151287
LGALS14	19	+	40195120	40199953
CLC	19	-	40221889	40228668
LEUTX	19	+	40267234	40276775
DYRK1B	19	-	40315989	40324274
FBL	19	-	40325097	40337054
PSMC4	19	+	40476911	40487348
ZNF546	19	+	40502982	40526948
ZNF780B	19	-	40534166	40562115
ZNF780A	19	-	40578899	40596810
MAP3K10	19	+	40697650	40721482
TTC9B	19	-	40721964	40724306
CNTD2	19	-	40728114	40732597
C19orf47	19	-	40825442	40854434
PLD3	19	+	40854584	40884382
PRX	19	-	40899674	40919271
SERTAD1	19	-	40927498	40931932
SERTAD3	19	-	40946750	40948505
BLVRB	19	-	40953695	40971747
SHKBP1	19	+	41082756	41097303
LTBP4	19	+	41103140	41135528
NUMBL	19	-	41171809	41196556
ADCK4	19	-	41197433	41222790
ITPKC	19	+	41223007	41246765
C19orf54	19	-	41246760	41255828
SNRPA	19	+	41256763	41271294
MIA	19	+	41281081	41283395
EGLN2	19	+	41305091	41314337
CTC-490E21.12	19	+	41307201	41404187
CYP2A6	19	-	41349442	41356352
CYP2A7	19	-	41381343	41388657
CYP2B6	19	+	41497203	41524303
CYP2A13	19	+	41594376	41602100
CYP2F1	19	+	41620336	41634159
CYP2S1	19	+	41698953	41713444
AXL	19	+	41725107	41767671
CCDC97	19	+	41816093	41830788
TGFB1	19	-	41836227	41859816
B9D2	19	-	41860325	41870078
TMEM91	19	+	41882128	41889988
CTC-435M10.3	19	+	41882661	41930906
EXOSC5	19	-	41892278	41903384
BCKDHA	19	+	41903364	41930910
B3GNT8	19	-	41931263	41934635
ERICH4	19	+	41949062	41950670
CEACAM21	19	+	42082600	42092916
CEACAM4	19	-	42125343	42133442
CEACAM7	19	-	42177234	42192296
AC011513.3	19	+	42212530	42265190
CEACAM5	19	+	42212536	42233718
CEACAM6	19	+	42259328	42276113
CEACAM3	19	+	42300368	42315591
LYPD4	19	-	42341147	42348736
DMRTC2	19	+	42349117	42356401
RPS19	19	+	42363987	42376994
CD79A	19	+	42381189	42385439
ARHGEF1	19	+	42388514	42411606
RABAC1	19	-	42460832	42463542
ATP1A3	19	-	42470735	42498412
GRIK5	19	-	42502472	42569922
ZNF574	19	+	42574517	42585701
DEDD2	19	-	42702764	42724275
GSK3A	19	-	42734337	42746745
AC006486.9	19	-	42738734	42759284
AC006486.1	19	+	42746926	42749125
ERF	19	-	42751723	42759309
CIC	19	+	42788816	42799949
PAFAH1B3	19	-	42801184	42806723
PRR19	19	+	42806283	42814973
TMEM145	19	+	42817487	42829214
CNFN	19	-	42891170	42894439
LIPE	19	-	42905658	42931578
CXCL17	19	-	42932439	42947200
CEACAM1	19	-	43011457	43032661
CEACAM8	19	-	43084392	43099082
PSG3	19	-	43225793	43244721
PSG8	19	-	43258384	43269831
PSG1	19	-	43371357	43383871
PSG6	19	-	43407767	43421989
PSG7	19	-	43410973	43441326
PSG2	19	-	43568362	43586820
PSG5	19	-	43671894	43690653
PSG4	19	-	43696853	43709926
PSG9	19	-	43757433	43773680
CD177	19	+	43857810	43867324
LYPD3	19	-	43964938	43969812
PHLDB3	19	-	43979254	44009087
ETHE1	19	-	44010870	44031396
ZNF575	19	+	44037355	44039887
XRCC1	19	-	44047191	44080158
L34079.2	19	-	44058843	44097188
PINLYP	19	+	44080951	44086255
IRGQ	19	-	44088520	44100287
ZNF576	19	+	44100543	44104156
SRRM5	19	+	44100768	44118649
ZNF428	19	-	44111370	44124026
CADM4	19	-	44126519	44143991
IRGC	19	+	44220161	44224173
SMG9	19	-	44232143	44259142
KCNN4	19	-	44270684	44285409
ZNF283	19	+	44331443	44356169
ZNF404	19	-	44376514	44388116
ZNF221	19	+	44455374	44471508
ZNF155	19	+	44488321	44502477
ZNF230	19	+	44507099	44518078
ZNF222	19	+	44529514	44537263
ZNF284	19	+	44576296	44593766
ZNF224	19	+	44598544	44614039
ZNF225	19	+	44617510	44638969
ZNF234	19	+	44645709	44662272
ZNF226	19	+	44669248	44681836
ZNF227	19	+	44716680	44741420
ZNF233	19	+	44764075	44779470
ZNF235	19	-	44790502	44809178
ZNF112	19	-	44830707	44860826
CTC-512J12.6	19	-	44833847	44905774
ZNF285	19	-	44886459	44905755
ZNF229	19	-	44930879	44952665
ZNF180	19	-	44978644	45004574
CEACAM20	19	-	45010210	45033548
IGSF23	19	+	45116939	45140081
PVR	19	+	45147097	45166850
CEACAM19	19	+	45174993	45187631
CEACAM16	19	+	45202420	45213986
BCL3	19	+	45251803	45263301
CBLC	19	+	45281125	45303891
BCAM	19	+	45312359	45324671
TOMM40	19	+	45394476	45406945
APOE	19	+	45409010	45412650
APOC1	19	+	45417503	45422599
APOC4	19	+	45445494	45448753
APOC4-APOC2	19	+	45449238	45452820
APOC2	19	+	45450459	45452822
RELB	19	+	45504687	45541452
CLASRP	19	+	45542297	45574214
ZNF296	19	-	45574757	45579846
GEMIN7	19	+	45582452	45594127
NKPD1	19	-	45653007	45663408
TRAPPC6A	19	-	45666190	45681495
BLOC1S3	19	+	45682002	45685059
AC005779.2	19	+	45683079	45705702
EXOC3L2	19	-	45715878	45735138
MARK4	19	+	45754515	45806951
CKM	19	-	45809671	45826235
L47234.1	19	+	45842444	45842639
KLC3	19	+	45844010	45854778
ERCC2	19	-	45853094	45873876
PPP1R13L	19	-	45882891	45908296
CD3EAP	19	+	45909466	45914024
ERCC1	19	-	45910590	45927623
FOSB	19	+	45971252	45978436
RTN2	19	-	45988551	46000313
PPM1N	19	+	46001730	46005343
VASP	19	+	46010673	46030241
OPA3	19	-	46049538	46088077
GPR4	19	-	46093021	46105466
GIPR	19	+	46171501	46186982
SNRPD2	19	-	46190711	46195591
QPCTL	19	+	46195740	46207247
FBXO46	19	-	46213886	46234162
BHMG1	19	+	46236508	46267792
DMPK	19	-	46272974	46285736
DMWD	19	-	46286266	46296060
RSPH6A	19	-	46298967	46318577
SYMPK	19	-	46318692	46366548
FOXA3	19	+	46367517	46377055
IRF2BP1	19	-	46386864	46389428
NANOS2	19	-	46416471	46418128
NOVA2	19	-	46436991	46476804
CCDC61	19	+	46498724	46521874
PGLYRP1	19	-	46522410	46526323
IGFL4	19	-	46543005	46544274
IGFL3	19	-	46623327	46627931
IGFL1	19	+	46733008	46734500
HIF3A	19	+	46800302	46846690
PPP5C	19	+	46850250	46894109
CCDC8	19	-	46913628	46916841
PNMAL1	19	-	46969754	46974820
PNMAL2	19	-	46994447	46999755
CALM3	19	+	47104492	47114050
PTGIR	19	-	47123724	47128375
GNG8	19	-	47137332	47137942
DACT3	19	-	47150868	47164395
STRN4	19	-	47222763	47249737
FKRP	19	+	47249302	47261742
SLC1A5	19	-	47278139	47291851
AP2S1	19	-	47341423	47354249
NPAS1	19	+	47523076	47549033
TMEM160	19	-	47549164	47551888
BBC3	19	-	47724083	47734451
CCDC9	19	+	47759715	47775210
INAFM1	19	+	47777709	47778964
C5AR1	19	+	47813130	47825323
DHX34	19	+	47852537	47885961
MEIS3	19	-	47906380	47922572
KPTN	19	-	47978400	47987525
NAPA	19	-	47990893	48018497
ZNF541	19	-	48023941	48059113
GLTSCR1	19	+	48111452	48206534
GLTSCR2	19	+	48248778	48260315
SEPW1	19	+	48281828	48287938
TPRX1	19	-	48304499	48322308
CRX	19	+	48325095	48346587
SULT2A1	19	-	48373722	48389654
BSPH1	19	-	48471302	48495427
ELSPBP1	19	+	48497907	48528403
CABP5	19	-	48533209	48547310
PLA2G4C	19	-	48551599	48614069
C19orf68	19	+	48673948	48700877
ZNF114	19	+	48773358	48790865
CCDC114	19	-	48799713	48823332
EMP3	19	+	48828581	48833810
TMEM143	19	-	48835612	48867494
SYNGR4	19	+	48867651	48879620
GRIN2D	19	+	48898131	48948188
GRWD1	19	+	48949029	48960279
KCNJ14	19	+	48958765	48969278
CTC-273B12.7	19	+	48969093	48975688
CYTH2	19	+	48972288	48985571
LMTK3	19	-	48988527	49016446
SULT2B1	19	+	49055331	49102682
FAM83E	19	-	49104066	49116819
SPACA4	19	+	49109999	49110971
RPL18	19	-	49118584	49122793
SPHK2	19	+	49122547	49133662
DBP	19	-	49133286	49140695
CA11	19	-	49141198	49149569
NTN5	19	-	49164663	49176264
FUT2	19	+	49199231	49209207
MAMSTR	19	-	49216252	49220214
RASIP1	19	-	49223843	49243978
IZUMO1	19	-	49244144	49250166
FUT1	19	-	49251267	49258647
FGF21	19	+	49258815	49261587
BCAT2	19	-	49298322	49314277
HSD17B14	19	-	49316273	49339935
PLEKHA4	19	-	49340353	49371889
PPP1R15A	19	+	49375648	49379314
TULP2	19	-	49384221	49401990
DHDH	19	+	49436938	49448226
BAX	19	+	49458133	49465055
FTL	19	+	49468557	49470135
GYS1	19	-	49471381	49496566
RUVBL2	19	+	49496704	49519252
LHB	19	-	49519236	49520338
CGB	19	-	49526125	49527590
CTB-60B18.6	19	-	49526209	49540152
CGB2	19	+	49535234	49536495
CGB1	19	-	49538866	49540073
CGB5	19	+	49547140	49548568
CGB8	19	-	49550894	49552363
CGB7	19	-	49557531	49559036
NTF4	19	-	49564322	49565254
KCNA7	19	-	49570674	49576198
SNRNP70	19	+	49588679	49611736
LIN7B	19	+	49617617	49621717
C19orf73	19	-	49621653	49622397
PPFIA3	19	+	49622645	49654278
HRC	19	-	49654454	49658681
CD37	19	+	49838656	49843863
TEAD2	19	-	49843851	49865714
DKKL1	19	+	49866850	49878373
CCDC155	19	+	49891474	49921251
PTH2	19	-	49925670	49926698
GFY	19	+	49927005	49932075
PIH1D1	19	-	49949555	49955067
ALDH16A1	19	+	49956425	49974305
CTD-3148I10.9	19	+	49966008	49989488
FLT3LG	19	+	49977490	49989408
RPL13A	19	+	49990810	49995565
RPS11	19	+	49999630	50002946
hsa-mir-150	19	+	50003780	50004614
FCGRT	19	+	50015535	50029590
RCN3	19	+	50030874	50046895
PRRG2	19	+	50084582	50094272
PRR12	19	+	50094899	50129696
RRAS	19	-	50138548	50143458
SCAF1	19	+	50145381	50161899
IRF3	19	-	50162828	50168426
BCL2L12	19	+	50168398	50177172
PRMT1	19	+	50180408	50191704
ADM5	19	+	50191920	50193832
TSKS	19	-	50243011	50266587
AP2A1	19	+	50270390	50310367
FUZ	19	-	50310153	50316527
PTOV1	19	+	50354415	50363990
PNKP	19	-	50364460	50371143
AKT1S1	19	-	50372289	50381613
TBC1D17	19	+	50380681	50392001
IL4I1	19	-	50392910	50432796
NUP62	19	-	50410081	50433001
CTC-326K19.6	19	-	50412757	50461648
ATF5	19	+	50431958	50436555
VRK3	19	-	50479723	50528643
ZNF473	19	+	50528978	50552033
IZUMO2	19	-	50655804	50666452
KCNC3	19	-	50818764	50832634
NAPSA	19	-	50861733	50869087
NR1H2	19	+	50879725	50886239
POLD1	19	+	50887595	50921271
CTD-2545M3.6	19	+	50919055	50931666
SPIB	19	+	50922194	50934570
MYBPC2	19	+	50936159	50969578
FAM71E1	19	-	50970044	50980003
JOSD2	19	-	51009254	51014419
ASPDH	19	-	51014860	51017142
LRRC4B	19	-	51020148	51054299
SYT3	19	-	51125233	51141302
C19orf81	19	+	51152701	51162567
SHANK1	19	-	51165083	51220195
CLEC11A	19	+	51226585	51228974
GPR32	19	+	51273720	51274989
ACPT	19	+	51293671	51298481
C19orf48	19	-	51300960	51307132
KLK1	19	-	51322408	51327040
KLK15	19	-	51328998	51334779
KLK3	19	+	51358170	51364019
AC037199.1	19	-	51377551	51378040
KLK4	19	-	51409607	51413994
KLK5	19	-	51446558	51456321
KLK6	19	-	51461886	51472228
KLK7	19	-	51479743	51487071
KLK8	19	-	51499263	51505967
KLK10	19	-	51515994	51523282
KLK11	19	-	51525488	51530959
KLK12	19	-	51532410	51538148
KLK13	19	-	51559793	51568367
KLK14	19	-	51580751	51587502
CTU1	19	-	51600862	51611627
SIGLEC9	19	+	51628164	51633567
SIGLEC7	19	+	51645557	51656783
CD33	19	+	51728353	51743271
SIGLECL1	19	+	51760963	51772584
IGLON5	19	+	51815101	51833608
VSIG10L	19	-	51835071	51845378
ETFB	19	-	51848424	51869672
CTD-2616J11.11	19	-	51853626	51871353
CLDND2	19	-	51870351	51872257
NKG7	19	-	51874865	51875969
LIM2	19	-	51883163	51891214
C19orf84	19	-	51891542	51893828
SIGLEC10	19	-	51914307	51920952
SIGLEC8	19	-	51954250	51961708
CEACAM18	19	+	51981875	51994206
SIGLEC12	19	-	51994617	52005043
SIGLEC6	19	-	52023000	52035057
ZNF175	19	+	52074550	52095761
AC018755.1	19	-	52095035	52097630
SIGLEC5	19	-	52114755	52133588
AC018755.18	19	-	52115343	52150053
SIGLEC14	19	-	52145805	52150054
HAS1	19	-	52216364	52227221
FPR1	19	-	52248424	52255146
FPR2	19	+	52264103	52273779
FPR3	19	+	52298415	52329442
ZNF577	19	-	52374534	52391204
ZNF649	19	-	52392476	52408264
ZNF350	19	-	52467595	52490079
ZNF615	19	-	52494584	52511334
ZNF614	19	-	52516577	52531823
ZNF432	19	-	52534631	52551814
ZNF841	19	-	52567718	52588141
ZNF616	19	-	52616343	52643170
